Sat May 21 12:22:04 2022    main.stats

         3611503 function calls (3547257 primitive calls) in 40.564 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       26    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:543(shrunk_to_aspect)
       12    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\table\column.py:1008(__new__)
     4563    0.001    0.000    0.001    0.000 {built-in method nt.fspath}
     1614    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
     1817    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\stride_tricks.py:540(<genexpr>)
  933/761    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2334(<lambda>)
       31    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cm.py:466(changed)
       32    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:950(_is_equivalent)
      126    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:763(limit_range_for_scale)
      100    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcs.py:1296(<listcomp>)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_axes.py:5538(_pcolorargs)
      100    0.001    0.000    0.001    0.000 {method '_all_pix2world' of 'astropy.wcs.WCSBase' objects}
       72    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:3213(__getitem__)
       24    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:4068(get_default_bbox_extra_artists)
      138    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcsapi\wrappers\sliced_wcs.py:210(<listcomp>)
       93    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\utils\decorators.py:758(__get__)
       32    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ptp)
       12    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\table\column.py:349(__new__)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\table\table.py:1775(pformat)
     1573    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
       33    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:99(bubble)
     2016    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:227(set_axis)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\table\pprint.py:486(_pformat_table)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\colorbar.py:763(_outline)
       93    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\physical.py:149(_replace_temperatures_with_kelvin)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\utils\decorators.py:478(wrapper)
       83    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:1169(_preprocess_math)
       33    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:2167(<lambda>)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\file.py:106(__init__)
      252    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2613(get_matrix)
       69    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:231(get_rotation)
       72    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1426(_get_spec)
       23    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\frame.py:157(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\PIL\Image.py:2675(frombuffer)
      216    0.001    0.000    0.001    0.000 {method 'take' of 'numpy.ndarray' objects}
       93    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\physical.py:177(_standardize_physical_type_names)
       16    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:778(__div__)
     2227    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:1756(<listcomp>)
        1    0.000    0.000    0.001    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\PIL\Image.py:2637(frombytes)
        4    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:1008(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\sky_coordinate_parsers.py:215(_parse_coordinate_data)
      578    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\format\generic.py:30(_is_ascii)
      256    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1769(is_separable)
       33    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:2708(notify_axes_change)
      134    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2844(_interval_contains_close)
      100    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcs.py:1287(<listcomp>)
       25    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:1284(set_aspect)
      639    0.000    0.000    0.001    0.000 {method 'add' of 'set' objects}
        7    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\header.py:139(__getitem__)
       20    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\card.py:584(_check_if_rvkc)
  374/371    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      130    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1654(_set)
        1    0.000    0.000    0.001    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\representation.py:1946(represent_as)
      420    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:64(<listcomp>)
       27    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:294(minimum_fill_value)
        8    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:4166(__mul__)
        1    0.000    0.000    0.001    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\utils.py:120(generate_prefixonly_unit_summary)
        7    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:715(_draw_disabled)
        9    0.000    0.000    0.001    0.000 <frozen zipimport>:63(__init__)
      176    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\getlimits.py:382(__new__)
       92    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:541(set_clip_on)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\utils\compat\optional_deps.py:23(__getattr__)
        1    0.000    0.000    0.001    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:36(_flatten_units_collection)
      462    0.000    0.000    0.001    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.001    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\representation.py:833(represent_as)
       32    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:2539(ptp)
       12    0.001    0.000    0.001    0.000 {built-in method builtins.eval}
      136    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:68(_path_split)
     2030    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:582(formatter)
       90    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\pathlib.py:717(__str__)
        9    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1520(path_hook_for_FileFinder)
        2    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(meshgrid)
       69    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:536(__setitem__)
        1    0.000    0.000    0.001    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\coordinates\representation.py:1965(to_cartesian)
       69    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:39(get_rotation)
     1891    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:912(set_file)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\hdu\image.py:109(<listcomp>)
       62    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:185(__init__)
       65    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:2146(__init__)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\function_base.py:4248(meshgrid)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\hdu\base.py:65(_hdu_class_from_header)
       54    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:200(_recursive_fill_value)
        3    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\quantity.py:443(__array_ufunc__)
     3594    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
     1274    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\inspect.py:63(ismodule)
      152    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
        8    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:1005(__call__)
     43/8    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\sre_compile.py:71(_compile)
     2000    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:807(get_width)
       31    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:1432(set_box_aspect)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\collections.py:73(__init__)
     2149    0.001    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:346(is_transform_set)
      423    0.001    0.000    0.001    0.000 {built-in method nt.getcwd}
       23    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:880(__eq__)
       94    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ndim)
       30    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:862(get_position)
        2    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\scale.py:279(__init__)
      130    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\qt_compat.py:192(_devicePixelRatioF)
       45    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\quantity.py:291(__new__)
      111    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\config\configuration.py:509(get_config)
       18    0.000    0.000    0.001    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1549(set_label_text)
       27    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:345(maximum_fill_value)
     2149    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:1213(mouseover)
      490    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\scale.py:256(transform_non_affine)
       75    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
       33    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:610(bubble)
      501    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:3405(dtype)
     2035    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\path.py:247(should_simplify)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\spines.py:240(_adjust_location)
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\table\pprint.py:217(_pformat_col)
       33    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:3273(update)
     1054    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:857(<listcomp>)
      278    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_methods.py:101(_clip_dep_is_byte_swapped)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_agg.py:131(draw_path)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:6816(power)
        5    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\utils\decorators.py:432(decorator)
       10    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:2163(add_axobserver)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:1917(add_collection)
       43    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:822(set_history_buttons)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\PIL\TiffImagePlugin.py:41(<module>)
      458    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:2166(__hash__)
       31    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:1056(_make_key)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\io\fits\file.py:543(_open_filename)
      260    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\pathlib.py:145(splitroot)
       29    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\gridspec.py:370(__init__)
       81    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\config\configuration.py:475(_validate_val)
