Wed May 25 18:15:15 2022    qatm_pytorch.stats

         391679 function calls (384663 primitive calls) in 32.997 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1418    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:1228(score_size)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2681(_revalidate)
        1    0.000    0.000    0.000    0.000 {built-in method setWindowIcon}
     1609    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:764(get_style)
       11    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:521(_get_text2_transform)
     2378    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1741(get_affine)
        1    0.000    0.000    0.000    0.000 {built-in method left}
      151    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:935(set_visible)
     1059    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       20    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(diff)
     1609    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:786(get_stretch)
      110    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:332(_set_artist_props)
       17    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:339(_set_facecolor)
      450    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:70(<dictcomp>)
     2564    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\inspect.py:2543(default)
       66    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:631(set_data)
     1418    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:1181(score_variant)
        1    0.000    0.000    0.000    0.000 {built-in method setFocusPolicy}
      465    0.000    0.000    0.000    0.000 {built-in method math.cos}
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:836(_set_order_of_magnitude)
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:263(<listcomp>)
      116    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:1268(is_math_text)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:722(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method setCheckable}
        2    0.000    0.000    0.000    0.000 {built-in method resize}
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:707(_get_transformed_path)
     1418    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:794(get_size)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:274(get_width_height)
       17    0.000    0.000    0.000    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:826(get_yaxis_text2_transform)
        2    0.000    0.000    0.000    0.000 {method 'numpy' of 'torch._C._TensorBase' objects}
       46    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:2271(_check_shape)
      138    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\rcsetup.py:617(validate_joinstyle)
       40    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:295(set_label1)
      100    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:1137(set_verticalalignment)
      225    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1244(set_ydata)
       19    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:739(_set_tickright)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\hub.py:476(_is_legacy_zip_format)
       57    0.000    0.000    0.000    0.000 {built-in method torch._C._get_tracing_state}
       66    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:716(set_transform)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:692(_transform_path)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\genericpath.py:27(isfile)
       22    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1539(transform_path_non_affine)
       40    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:308(set_label2)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\shape_base.py:285(hstack)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:822(set_history_buttons)
     1609    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:771(get_variant)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\zipfile.py:198(is_zipfile)
       19    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:747(_set_tickup)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:936(p1)
      162    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:2118(__iter__)
        3    0.000    0.000    0.000    0.000 {built-in method height}
       31    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:314(ymin)
      142    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:819(set_family)
       66    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1302(set_dash_joinstyle)
        3    0.000    0.000    0.000    0.000 {method 'eq' of 'torch._C._TensorBase' objects}
       76    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\autograd\grad_mode.py:85(__enter__)
       19    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1019(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method setEnabled}
        2    0.000    0.000    0.000    0.000 {built-in method x}
      198    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\__init__.py:1207(is_interactive)
       51    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_agg.py:55(get_hinting_flag)
       20    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\function_base.py:1164(diff)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_subplots.py:95(update_params)
       38    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\stride_tricks.py:414(_broadcast_shape)
       10    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\pathlib.py:63(parse_parts)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\seaborn\palettes.py:93(color_palette)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(round_)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\pyplot.py:3106(title)
       40    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:652(__call__)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1636(set_major_locator)
       66    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1360(set_solid_capstyle)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\gridspec.py:751(get_position)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:666(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2764(nonsingular)
        2    0.000    0.000    0.000    0.000 {built-in method width}
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2529(get_tick_space)
      465    0.000    0.000    0.000    0.000 {built-in method math.sin}
       34    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:231(get_rotation)
      100    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:944(set_horizontalalignment)
       32    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\tensor.py:596(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_axes.py:117(set_title)
       34    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:1169(_preprocess_math)
      162    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:380(_default_contains)
       28    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:319(xmax)
      702    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       66    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1316(set_solid_joinstyle)
      479    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\path.py:216(codes)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:2021(get_width_height)
       16    0.000    0.000    0.000    0.000 {method 'view' of 'torch._C._TensorBase' objects}
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2666(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\importlib\__init__.py:109(import_module)
       32    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:938(_get_markerfacecolor)
      120    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:1102(set_x)
      418    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {built-in method size}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1002(_gcd_import)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:911(_set_position)
      102    0.000    0.000    0.000    0.000 {method 'size' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:986(_find_and_load)
       46    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\path.py:193(_update_values)
       38    0.000    0.000    0.000    0.000 {built-in method tensor}
      149    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:67(_scale_dashes)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:667(<listcomp>)
       66    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1080(set_linewidth)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:3730(round_)
       11    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:451(apply_tickdir)
    48/34    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2305(_invalidate_internal)
       34    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:668(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:669(<listcomp>)
      427    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1691(<lambda>)
      163    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2320(__eq__)
       34    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:39(get_rotation)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1570(set_major_formatter)
      414    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:284(get_edgecolor)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\os.py:198(makedirs)
        7    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:357(width)
       52    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:747(get_transform)
      482    0.000    0.000    0.000    0.000 {built-in method math.radians}
       11    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:346(set_facecolor)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(around)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:2161(_process_unit_info)
      145    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\re.py:289(_compile)
      162    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:778(is_string_or_list_of_strings)
       66    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1045(set_drawstyle)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\zipfile.py:190(_check_zipfile)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_methods.py:91(_clip_dep_is_scalar_nan)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\zipfile.py:257(_EndRecData)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:3601(shrink_mask)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\serialization.py:660(legacy_load)
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:2164(_process_single_axis)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\genericpath.py:16(exists)
